Maior65Anos,Conjuge,Dependentes,MesesDeContrato,TelefoneFixo,VariasLinhasTelefonicas,ServicoDeInternet,SegurancaOnline,BackupOnline,SeguroNoDispositivo,SuporteTecnico,TVaCabo,StreamingDeFilmes,TipoDeContrato,PagamentoOnline,FormaDePagamento,ContaMensal,Churn
1,Sim,Nao,14,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,75.1,Nao
0,Nao,Nao,7,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,DebitoEmConta,25.05,Nao
0,Nao,Nao,48,Sim,Nao,FibraOptica,Nao,Sim,Nao,Nao,Nao,Nao,UmAno,Nao,ChequeDigital,75.15,Nao
0,Sim,Sim,55,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.5,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.3,Nao
0,Nao,Nao,45,Sim,Nao,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,UmAno,Nao,CartaoDeCredito,112.2,Nao
0,Nao,Nao,3,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,70.3,Nao
0,Sim,Nao,71,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.6,Nao
0,Sim,Nao,8,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.25,Nao
0,Sim,Nao,3,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,75.85,Sim
0,Sim,Sim,69,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,80.65,Nao
0,Sim,Sim,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,68.5,Sim
1,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,115.75,Nao
0,Nao,Nao,11,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,73.5,Sim
0,Nao,Nao,71,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Nao,DebitoEmConta,80.6,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,69.95,Sim
0,Sim,Nao,33,Nao,SemServicoTelefonico,DSL,Sim,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,59.55,Nao
0,Nao,Nao,16,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.05,Nao
1,Sim,Nao,56,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Nao,Nao,UmAno,Nao,ChequeDigital,95.65,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,19.95,Nao
0,Nao,Nao,5,Sim,Nao,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,70.05,Sim
0,Sim,Sim,57,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.4,Nao
0,Sim,Sim,56,Nao,SemServicoTelefonico,DSL,Nao,Sim,Sim,Nao,Nao,Nao,UmAno,Sim,CartaoDeCredito,36.1,Nao
0,Nao,Nao,8,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,94.0,Sim
0,Sim,Sim,22,Sim,Nao,DSL,Sim,Sim,Sim,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,61.15,Sim
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,19.75,Nao
0,Nao,Sim,40,Sim,Nao,DSL,Sim,Nao,Nao,Sim,Sim,Nao,Mensalmente,Sim,CartaoDeCredito,64.1,Nao
0,Sim,Sim,46,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,CartaoDeCredito,19.75,Nao
0,Sim,Sim,63,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,19.7,Nao
0,Sim,Sim,68,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,110.2,Nao
0,Sim,Sim,69,Sim,Nao,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,106.35,Nao
0,Sim,Nao,56,Sim,Sim,FibraOptica,Nao,Sim,Sim,Sim,Nao,Nao,Mensalmente,Nao,ChequeDigital,90.55,Nao
0,Sim,Sim,10,Sim,Nao,DSL,Nao,Sim,Sim,Nao,Nao,Sim,UmAno,Sim,ChequePapel,65.9,Nao
0,Nao,Nao,63,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Nao,UmAno,Nao,CartaoDeCredito,104.5,Nao
0,Sim,Sim,24,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,ChequePapel,52.5,Nao
0,Nao,Nao,19,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,56.1,Nao
0,Sim,Sim,22,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,88.75,Nao
0,Sim,Nao,29,Sim,Sim,FibraOptica,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,84.45,Sim
0,Sim,Nao,13,Sim,Sim,DSL,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Sim,ChequePapel,75.3,Sim
0,Sim,Nao,70,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,26.0,Nao
0,Sim,Nao,49,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,99.4,Nao
1,Sim,Nao,43,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,ChequePapel,109.55,Sim
0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.6,Sim
0,Sim,Sim,42,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,ChequeDigital,73.15,Nao
0,Nao,Nao,57,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,ChequePapel,54.65,Nao
1,Nao,Nao,2,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Sim,Nao,Mensalmente,Nao,DebitoEmConta,66.4,Sim
0,Sim,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,CartaoDeCredito,115.55,Nao
1,Nao,Nao,46,Sim,Sim,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,104.45,Nao
1,Sim,Nao,66,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,100.05,Sim
0,Nao,Nao,62,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Nao,Sim,UmAno,Nao,ChequeDigital,102.0,Sim
0,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,91.15,Nao
0,Sim,Sim,35,Sim,Nao,FibraOptica,Nao,Sim,Nao,Sim,Sim,Nao,UmAno,Sim,ChequeDigital,89.7,Nao
0,Sim,Nao,17,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Nao,Nao,Mensalmente,Nao,CartaoDeCredito,90.2,Sim
0,Sim,Nao,72,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,ChequeDigital,92.4,Nao
0,Sim,Sim,28,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,19.9,Nao
0,Sim,Nao,56,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,CartaoDeCredito,25.15,Sim
0,Nao,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,79.85,Sim
0,Nao,Nao,45,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,18.85,Nao
0,Nao,Nao,1,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,25.75,Nao
0,Nao,Nao,2,Sim,Nao,DSL,Nao,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,49.6,Sim
0,Nao,Nao,6,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,20.95,Nao
0,Sim,Nao,48,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,97.05,Nao
0,Sim,Sim,25,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,DebitoEmConta,25.4,Nao
0,Sim,Sim,64,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,19.7,Nao
0,Nao,Nao,50,Nao,SemServicoTelefonico,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,35.0,Nao
0,Sim,Sim,52,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Sim,Sim,UmAno,Nao,DebitoEmConta,101.25,Nao
1,Sim,Nao,4,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.2,Nao
1,Nao,Nao,32,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Nao,ChequeDigital,90.95,Nao
0,Sim,Sim,45,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Sim,Nao,DoisAnos,Nao,CartaoDeCredito,73.85,Nao
0,Sim,Nao,9,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,88.05,Nao
1,Sim,Nao,66,Sim,Sim,FibraOptica,Nao,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,105.95,Sim
0,Nao,Sim,3,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,91.85,Sim
0,Nao,Nao,54,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,20.1,Nao
0,Sim,Sim,1,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Sim,Sim,Nao,Mensalmente,Nao,ChequeDigital,40.1,Sim
0,Sim,Sim,64,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Nao,DebitoEmConta,110.3,Nao
1,Nao,Nao,31,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,73.9,Sim
0,Nao,Nao,14,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequePapel,89.8,Sim
0,Nao,Nao,12,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Sim,Nao,UmAno,Sim,CartaoDeCredito,85.15,Nao
1,Sim,Nao,67,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,DebitoEmConta,60.95,Nao
0,Sim,Sim,35,Sim,Sim,DSL,Sim,Nao,Sim,Sim,Sim,Nao,Mensalmente,Nao,ChequeDigital,72.25,Sim
0,Nao,Nao,45,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Sim,DoisAnos,Nao,ChequePapel,73.55,Nao
0,Nao,Nao,10,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequePapel,46.0,Nao
1,Nao,Nao,29,Sim,Sim,DSL,Sim,Sim,Nao,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,58.55,Nao
0,Nao,Nao,24,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,24.6,Nao
0,Sim,Sim,66,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,19.75,Nao
0,Nao,Nao,51,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Sim,Nao,UmAno,Nao,ChequePapel,86.35,Nao
0,Sim,Nao,45,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,ChequePapel,25.5,Nao
0,Sim,Nao,49,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,19.0,Nao
0,Sim,Nao,29,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,ChequePapel,19.55,Nao
0,Sim,Sim,40,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,110.1,Nao
1,Nao,Nao,37,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,96.55,Sim
0,Nao,Nao,25,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,69.75,Nao
0,Nao,Nao,22,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,50.6,Nao
0,Nao,Nao,72,Nao,SemServicoTelefonico,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,65.6,Nao
0,Nao,Nao,7,Nao,SemServicoTelefonico,DSL,Nao,Sim,Nao,Nao,Nao,Sim,Mensalmente,Sim,CartaoDeCredito,40.1,Sim
0,Sim,Sim,33,Sim,Nao,DSL,Nao,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,82.1,Nao
0,Nao,Nao,23,Sim,Nao,FibraOptica,Nao,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,ChequePapel,79.1,Nao
1,Nao,Nao,24,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,101.25,Sim
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,79.55,Sim
0,Nao,Nao,69,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Sim,Sim,DoisAnos,Nao,ChequePapel,90.65,Nao
0,Nao,Sim,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,CartaoDeCredito,20.55,Nao
0,Nao,Nao,56,Sim,Nao,DSL,Nao,Sim,Nao,Sim,Sim,Sim,UmAno,Sim,DebitoEmConta,75.75,Nao
0,Nao,Nao,65,Sim,Sim,FibraOptica,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Sim,CartaoDeCredito,110.0,Nao
0,Sim,Nao,71,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequeDigital,20.85,Nao
1,Nao,Nao,14,Sim,Sim,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,DebitoEmConta,80.35,Nao
0,Nao,Nao,2,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,70.15,Nao
0,Nao,Nao,32,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,UmAno,Nao,ChequeDigital,84.05,Sim
0,Nao,Nao,40,Sim,Nao,DSL,Sim,Nao,Sim,Nao,Nao,Sim,Mensalmente,Nao,ChequeDigital,67.45,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,20.75,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Sim,Mensalmente,Sim,ChequeDigital,89.1,Sim
0,Nao,Nao,7,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequePapel,69.9,Nao
0,Sim,Nao,15,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,51.1,Nao
0,Sim,Sim,17,Sim,Sim,FibraOptica,Sim,Nao,Sim,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,94.4,Sim
0,Nao,Nao,19,Sim,Nao,FibraOptica,Nao,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,78.25,Sim
0,Nao,Nao,71,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Nao,DebitoEmConta,25.55,Nao
0,Sim,Sim,54,Sim,Sim,DSL,Sim,Nao,Nao,Sim,Nao,Nao,DoisAnos,Nao,DebitoEmConta,60.0,Nao
0,Sim,Nao,31,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,90.55,Nao
0,Nao,Nao,11,Sim,Nao,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,76.4,Nao
1,Nao,Nao,18,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Sim,Mensalmente,Sim,ChequeDigital,84.95,Nao
1,Nao,Nao,72,Sim,Sim,FibraOptica,Sim,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,DebitoEmConta,110.1,Nao
1,Nao,Nao,71,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,99.65,Nao
1,Nao,Nao,5,Nao,SemServicoTelefonico,DSL,Nao,Nao,Sim,Sim,Sim,Nao,Mensalmente,Nao,CartaoDeCredito,45.4,Nao
0,Sim,Nao,38,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Nao,Sim,UmAno,Nao,CartaoDeCredito,69.0,Nao
0,Nao,Sim,5,Sim,Nao,DSL,Nao,Nao,Nao,Sim,Nao,Nao,Mensalmente,Sim,DebitoEmConta,48.65,Nao
1,Nao,Nao,2,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,44.15,Sim
1,Nao,Nao,52,Sim,Sim,DSL,Sim,Nao,Sim,Nao,Nao,Nao,DoisAnos,Nao,DebitoEmConta,59.85,Nao
1,Nao,Nao,8,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,75.75,Sim
0,Nao,Nao,68,Sim,Sim,DSL,Nao,Sim,Sim,Nao,Sim,Sim,DoisAnos,Sim,ChequeDigital,80.65,Nao
0,Sim,Sim,69,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Sim,CartaoDeCredito,20.55,Nao
0,Sim,Nao,42,Sim,Sim,DSL,Sim,Sim,Nao,Sim,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,66.4,Nao
0,Nao,Nao,50,Sim,Nao,FibraOptica,Nao,Sim,Nao,Sim,Sim,Sim,DoisAnos,Sim,ChequePapel,100.2,Nao
0,Nao,Nao,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,ChequePapel,19.1,Sim
1,Sim,Nao,1,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,80.3,Sim
0,Sim,Nao,33,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,CartaoDeCredito,44.55,Nao
0,Nao,Nao,7,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,20.35,Nao
0,Sim,Sim,64,Sim,Sim,FibraOptica,Sim,Sim,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,91.8,Nao
0,Nao,Nao,1,Sim,Nao,FibraOptica,Nao,Nao,Sim,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,74.9,Sim
0,Nao,Nao,59,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,20.2,Nao
0,Sim,Nao,6,Sim,Sim,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,50.35,Nao
0,Nao,Nao,3,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,ChequePapel,18.8,Nao
0,Sim,Nao,15,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Nao,CartaoDeCredito,20.45,Nao
0,Sim,Sim,13,Sim,Nao,DSL,Nao,Nao,Nao,Nao,Sim,Sim,UmAno,Sim,ChequeDigital,64.75,Nao
0,Nao,Nao,23,Sim,Sim,FibraOptica,Nao,Sim,Nao,Nao,Sim,Sim,Mensalmente,Sim,CartaoDeCredito,98.7,Nao
1,Sim,Nao,31,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Sim,Nao,Mensalmente,Nao,ChequeDigital,89.45,Nao
0,Nao,Nao,29,Sim,Nao,DSL,Sim,Sim,Nao,Sim,Nao,Nao,UmAno,Sim,ChequeDigital,58.75,Nao
0,Sim,Nao,49,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,CartaoDeCredito,20.7,Nao
0,Sim,Nao,56,Sim,Sim,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,DebitoEmConta,85.6,Nao
0,Nao,Nao,63,Sim,Sim,DSL,Sim,Sim,Sim,Sim,Nao,Sim,DoisAnos,Sim,CartaoDeCredito,80.3,Nao
0,Sim,Nao,63,Sim,Sim,DSL,Nao,Nao,Sim,Sim,Sim,Sim,DoisAnos,Nao,CartaoDeCredito,79.8,Nao
1,Sim,Sim,24,Sim,Sim,FibraOptica,Sim,Nao,Nao,Nao,Nao,Nao,Mensalmente,Sim,ChequeDigital,79.85,Nao
1,Sim,Nao,36,Sim,Nao,DSL,Nao,Nao,Sim,Sim,Nao,Nao,UmAno,Nao,CartaoDeCredito,54.1,Nao
1,Nao,Nao,9,Sim,Nao,FibraOptica,Nao,Nao,Nao,Nao,Sim,Nao,Mensalmente,Sim,ChequeDigital,80.85,Sim
0,Nao,Nao,3,Nao,SemServicoTelefonico,DSL,Nao,Nao,Nao,Nao,Nao,Nao,Mensalmente,Nao,ChequeDigital,24.75,Sim
0,Sim,Nao,21,Sim,Nao,DSL,Sim,Nao,Sim,Sim,Sim,Sim,UmAno,Nao,ChequePapel,80.9,Nao
0,Sim,Sim,13,Sim,Sim,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,DebitoEmConta,24.5,Nao
0,Sim,Sim,1,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,Mensalmente,Sim,DebitoEmConta,20.15,Nao
0,Sim,Sim,25,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,UmAno,Nao,ChequePapel,20.05,Nao
0,Sim,Sim,71,Sim,Nao,Nao,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,SemServicoDeInternet,DoisAnos,Sim,DebitoEmConta,19.6,Nao
